LineId,Type,Time,Content,EventId,EventTemplate
82,USER_ACCT,1642736341.417:457,"pid=10738 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
83,CRED_ACQ,1642736341.421:458,"pid=10738 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
84,LOGIN,1642736341.421:459,pid=10738 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=76 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
85,USER_START,1642736341.425:460,"pid=10738 uid=0 auid=0 ses=76 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
86,CRED_DISP,1642736341.429:461,"pid=10738 uid=0 auid=0 ses=76 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
87,USER_END,1642736341.429:462,"pid=10738 uid=0 auid=0 ses=76 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
88,SERVICE_START,1642736352.617:463,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
89,SERVICE_STOP,1642736352.617:464,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
90,USER_ACCT,1642738141.460:465,"pid=10812 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
91,CRED_ACQ,1642738141.464:466,"pid=10812 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
92,LOGIN,1642738141.464:467,pid=10812 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=77 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
93,USER_START,1642738141.468:468,"pid=10812 uid=0 auid=0 ses=77 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
94,CRED_DISP,1642738141.472:469,"pid=10812 uid=0 auid=0 ses=77 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
95,USER_END,1642738141.472:470,"pid=10812 uid=0 auid=0 ses=77 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
96,SERVICE_START,1642738152.700:471,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
97,SERVICE_STOP,1642738152.700:472,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
98,USER_ACCT,1642738621.482:473,"pid=10883 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
99,CRED_ACQ,1642738621.482:474,"pid=10883 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
100,LOGIN,1642738621.482:475,pid=10883 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=78 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
101,USER_START,1642738621.482:476,"pid=10883 uid=0 auid=0 ses=78 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
102,CRED_DISP,1642738621.490:477,"pid=10883 uid=0 auid=0 ses=78 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
103,USER_END,1642738621.490:478,"pid=10883 uid=0 auid=0 ses=78 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
104,USER_ACCT,1642739941.515:479,"pid=10895 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
105,CRED_ACQ,1642739941.519:480,"pid=10895 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
106,LOGIN,1642739941.519:481,pid=10895 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=79 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
107,USER_START,1642739941.519:482,"pid=10895 uid=0 auid=0 ses=79 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
108,CRED_DISP,1642739941.527:483,"pid=10895 uid=0 auid=0 ses=79 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
109,USER_END,1642739941.527:484,"pid=10895 uid=0 auid=0 ses=79 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
110,SERVICE_START,1642739952.635:485,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
111,SERVICE_STOP,1642739952.635:486,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
112,USER_ACCT,1642741741.554:487,"pid=10970 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
113,CRED_ACQ,1642741741.554:488,"pid=10970 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
114,LOGIN,1642741741.554:489,pid=10970 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=80 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
115,USER_START,1642741741.558:490,"pid=10970 uid=0 auid=0 ses=80 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
116,CRED_DISP,1642741741.566:491,"pid=10970 uid=0 auid=0 ses=80 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
117,USER_END,1642741741.566:492,"pid=10970 uid=0 auid=0 ses=80 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
118,SERVICE_START,1642741752.634:493,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
119,SERVICE_STOP,1642741752.634:494,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
120,USER_ACCT,1642742221.580:495,"pid=11043 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
121,CRED_ACQ,1642742221.580:496,"pid=11043 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
122,LOGIN,1642742221.580:497,pid=11043 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=81 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
123,USER_START,1642742221.584:498,"pid=11043 uid=0 auid=0 ses=81 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
124,CRED_DISP,1642742221.588:499,"pid=11043 uid=0 auid=0 ses=81 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
125,USER_END,1642742221.588:500,"pid=11043 uid=0 auid=0 ses=81 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
126,USER_ACCT,1642743541.609:501,"pid=11049 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
127,CRED_ACQ,1642743541.613:502,"pid=11049 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
128,LOGIN,1642743541.613:503,pid=11049 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=82 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
129,USER_START,1642743541.617:504,"pid=11049 uid=0 auid=0 ses=82 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
130,CRED_DISP,1642743541.617:505,"pid=11049 uid=0 auid=0 ses=82 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
131,USER_END,1642743541.617:506,"pid=11049 uid=0 auid=0 ses=82 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
132,SERVICE_START,1642743552.633:507,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
133,SERVICE_STOP,1642743552.633:508,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
134,USER_ACCT,1642745341.640:509,"pid=11132 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
135,CRED_ACQ,1642745341.644:510,"pid=11132 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
136,LOGIN,1642745341.644:511,pid=11132 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=83 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
137,USER_START,1642745341.648:512,"pid=11132 uid=0 auid=0 ses=83 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
138,CRED_DISP,1642745341.652:513,"pid=11132 uid=0 auid=0 ses=83 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
139,USER_END,1642745341.652:514,"pid=11132 uid=0 auid=0 ses=83 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
140,SERVICE_START,1642745352.616:515,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
141,SERVICE_STOP,1642745352.616:516,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
142,USER_ACCT,1642745821.662:517,"pid=11203 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
143,CRED_ACQ,1642745821.666:518,"pid=11203 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
144,LOGIN,1642745821.666:519,pid=11203 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=84 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
145,USER_START,1642745821.666:520,"pid=11203 uid=0 auid=0 ses=84 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
146,CRED_DISP,1642745821.706:521,"pid=11203 uid=0 auid=0 ses=84 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
147,USER_END,1642745821.710:522,"pid=11203 uid=0 auid=0 ses=84 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
148,USER_ACCT,1642746301.729:523,"pid=11208 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
149,CRED_ACQ,1642746301.729:524,"pid=11208 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
150,LOGIN,1642746301.729:525,pid=11208 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=85 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
151,USER_START,1642746301.733:526,"pid=11208 uid=0 auid=0 ses=85 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
152,CRED_DISP,1642746315.872:527,"pid=11208 uid=0 auid=0 ses=85 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
153,USER_END,1642746315.872:528,"pid=11208 uid=0 auid=0 ses=85 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
154,AVC,1642746582.129:529,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/sbin/dhclient"" pid=23662 comm=""apparmor_parser""",E4,apparmor=<*> operation=<*> info=<*> profile=<*> name=<*> pid=<*> comm=<*>
155,SYSCALL,1642746582.129:529,"arch=c000003e syscall=1 success=yes exit=44953 a0=6 a1=55688bbf9b10 a2=af99 a3=0 items=0 ppid=23661 pid=23662 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",E5,arch=<*> syscall=<*> success=<*> exit=<*> <*>=<*> <*>=<*> <*>=<*> <*>=<*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> tty=<*> ses=<*> comm=<*> exe=<*> key=<*>
156,PROCTITLE,1642746582.129:529,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,E6,proctitle=<*>
157,AVC,1642746582.133:530,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-client.action"" pid=23662 comm=""apparmor_parser""",E4,apparmor=<*> operation=<*> info=<*> profile=<*> name=<*> pid=<*> comm=<*>
158,SYSCALL,1642746582.133:530,"arch=c000003e syscall=1 success=yes exit=24993 a0=6 a1=55688bbce110 a2=61a1 a3=0 items=0 ppid=23661 pid=23662 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",E5,arch=<*> syscall=<*> success=<*> exit=<*> <*>=<*> <*>=<*> <*>=<*> <*>=<*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> tty=<*> ses=<*> comm=<*> exe=<*> key=<*>
159,PROCTITLE,1642746582.133:530,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,E6,proctitle=<*>
160,AVC,1642746582.133:531,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-helper"" pid=23662 comm=""apparmor_parser""",E4,apparmor=<*> operation=<*> info=<*> profile=<*> name=<*> pid=<*> comm=<*>
